Asset ID,Catalogue Number,Catalogue Description,User Defined Text Box1,UOMDescription,Total Quantity Reserved,Stock On Hand
216592,WIM0047974,SIMATIC WINCC COMFORT V15.1 COD.6AV2101-0AA05 LIC.10411000814173374745 S/N S VPL21534895 130-XP-001 (S.943 / 1 OF 1),15187,Each,0.0000000,0.0000000
216593,WIM0047975,SIMATIC WINCC COMFORT V15.1 COD.6AV2101-0AA05 LIC.10411000814173374797 S/N S VPL21534947 130-XP-009 (S.943 / 1 OF 1),15188,Each,0.0000000,0.0000000
216594,WIM0047976,SIMATIC STEP 7 V5.6 SP1 COD.6ES7810-4CC11-0YA5 LIC.NO.10411000773173463068 S/N. S VPL41518484 130-XP-001 (S.943 / 1 OF 1),15189,Each,0.0000000,0.0000000
216595,WIM0047977,SIMATIC STEP 7 V5.6 SP1 COD.6ES7810-4CC11-0YA5 LIC.NO.10411000773173463066 S/N. S VPL41518482 130-XP-009 (S.943 / 1 OF 1),15190,Each,0.0000000,0.0000000
216596,WIM0047978,KASPERSKY ANTI-VIRUS S/N.6369361005038201 130-XP-001 (S.943 / 1 OF 1),15191,Each,0.0000000,0.0000000
216597,WIM0047979,KASPERSKY ANTI-VIRUS S/N.6369361005036809 130-XP-009 (S.943 / 1 OF 1),15192,Each,0.0000000,0.0000000
216598,WIM0047980,DELL LAPTOP LATITUDE 5590 SERVICE TAG NO.FT5DNV2 130-XP-001 (S.943 / 1 OF 1),15193,Each,0.0000000,0.0000000
216599,WIM0047981,DELL LAPTOP LATITUDE 5590 SERVICE TAG NO.4SXDNV2 130-XP-009 (S.943 / 1 OF 1),15194,Each,0.0000000,0.0000000
216600,WIM0047982,CABLE FOR PRINTER SIPI W410/2 130-XP-009 (S.943 / 1 OF 1),15195,Each,0.0000000,1.0000000
216601,WIM0047983,CABLE FOR PC SIPI W410/1 130-XP-009 (S.943 / 1 OF 1),15196,Each,0.0000000,1.0000000
216602,WIM0047984,CABLE FOR WEIGHING SYSTEM W197A 1/1 130-XP-009 (S.943 / 1 OF 1),15197,Each,0.0000000,1.0000000
216603,WIM0047985,GREEN CABLE W197A2 ETH 130-XP-009 (S.943 / 1 OF 1),15198,Each,0.0000000,1.0000000
216604,WIM0047986,BULK HEAD 130-XP-009 (S.943 / 1 OF 1),15199,Each,0.0000000,2.0000000
216605,WIM0047987,TRANSMITTER WITH REMOTE SEAL PDT-600DS-SPARE(S.818 / 3 OF 5),15200,Each,0.0000000,1.0000000
216606,WIM0047988,VORTEX SPARE PART: 08800-5640-1002 : 8800D LCD INDICATOR KIT,15201,Each,0.0000000,1.0000000
216607,WIM0047989,"VORTEX SPARE PART: 08800-0250-0002 : SENSOR, STANDARD TEMPERATURE RANGE",15202,Each,0.0000000,1.0000000
216608,WIM0047990,MAGNETIC SPARE PART: 08732-0006-E001 : 8732 LOCAL OPERATOR INTERFACE (LOI) ASSEMBLY,15203,Each,0.0000000,1.0000000
216609,WIM0047991,SPARE PART UREA SCISSOR LIFT BOX RELAY / SCHNEDER /  RXM4AB2F7(DC24V) (S.341-1 OF 4),15204,Each,0.0000000,2.0000000
216610,WIM0047992,"SPARE PART UREA SCISSOR LIFT PUSH BUTTON / SCHNEDER  / ZB5AA3,4(22) (S.341-1 OF 4)",15205,Each,0.0000000,1.0000000
216611,WIM0047993,SPARE PART UREA SCISSOR LIFT LAMP / SCHNEDER /  ZB5AV013(22)(DC24V)  (S.341-1 OF 4),15206,Each,0.0000000,1.0000000
216612,WIM0047994,SPARE PART UREA SCISSOR LIFT SELECT SWITCH  / SCHNEDER /  ZB5AD2(22) (S.341-1 OF 4),15207,Each,0.0000000,1.0000000
216613,WIM0047995,SPARE PART UREA SCISSOR LIFT SOL COIL /  HYDRO  / DC24V 10-CAVITY (S.341-1 OF 4),15208,Each,0.0000000,1.0000000
216614,WIM0047996,SPARE PART: 145-XP-008 / LIMITS SWITCH FOR BAG PKG (S.673-1 OF 1),15209,Each,0.0000000,2.0000000
216615,WIM0047997,SPARE PART: 145-XP-008 / RELAYS FOR BAG PKG (S.673-1 OF 1),15210,Each,0.0000000,4.0000000
216616,WIM0047998,SPARE PART: 145-XP-008 / SHAFT SEAL FOR FAN FOR BAG PKG (S.673-1 OF 1),15211,Each,0.0000000,1.0000000
216617,WIM0047999,SPARE PART: 145-XP-008 / MOTOR BEARING FOR BAG PKG (S.673-1 OF 1),15212,Each,0.0000000,1.0000000
216618,WIM0048000,SPARE PART: 145-XP-008 / DOOR PACKING FOR BAG PKG (S.673-1 OF 1),15213,Each,0.0000000,1.0000000
216619,WIM0048001,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 250MM (120-LG-0054A)",15214,Set,0.0000000,1.0000000
216620,WIM0048002,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (120-LG-1102)",15215,Set,0.0000000,1.0000000
216621,WIM0048003,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 275MM (120-LG-1124)",15216,Set,0.0000000,1.0000000
216622,WIM0048004,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 250MM (120-LG-1143)",15217,Set,0.0000000,1.0000000
216623,WIM0048005,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (120-LG-1004)",15218,Set,0.0000000,1.0000000
216624,WIM0048006,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 250MM (120-LG-1043)",15219,Set,0.0000000,1.0000000
216625,WIM0048007,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (120-LG-2102)",15220,Set,0.0000000,1.0000000
216626,WIM0048008,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 250MM (120-LG-2014)",15221,Set,0.0000000,1.0000000
216627,WIM0048009,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (120-LG-2012)",15222,Set,0.0000000,1.0000000
216628,WIM0048010,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (130-LG-0001A)",15223,Set,0.0000000,1.0000000
216629,WIM0048011,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (130-LG-1005A)",15224,Set,0.0000000,1.0000000
216630,WIM0048012,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 300MM (130-LG-1020)",15225,Set,0.0000000,1.0000000
216631,WIM0048013,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (130-LG-1015)",15226,Set,0.0000000,1.0000000
216632,WIM0048014,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (130-LG-1017)",15227,Set,0.0000000,1.0000000
216633,WIM0048015,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (130-LG-1009A)",15228,Set,0.0000000,1.0000000
216634,WIM0048016,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (130-LG-1003)",15229,Set,0.0000000,1.0000000
216635,WIM0048017,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (130-LG-2005A)",15230,Set,0.0000000,1.0000000
216636,WIM0048018,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (130-LG-2009A)",15231,Set,0.0000000,1.0000000
216637,WIM0048019,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (135-LG-0056)",15232,Set,0.0000000,1.0000000
216638,WIM0048020,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (135-LG-0051)",15233,Set,0.0000000,1.0000000
216639,WIM0048021,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 300MM (135-LG-0053)",15234,Set,0.0000000,1.0000000
216640,WIM0048022,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 300MM (135-LG-0064A)",15235,Set,0.0000000,1.0000000
216641,WIM0048023,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (135-LG-0065)",15236,Set,0.0000000,1.0000000
216642,WIM0048024,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 250MM (145-LG-0020)",15237,Set,0.0000000,1.0000000
216643,WIM0048025,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (145-LG-0022)",15238,Set,0.0000000,1.0000000
216644,WIM0048026,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (150-LG-0004A)",15239,Set,0.0000000,1.0000000
216645,WIM0048027,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 450MM (150-LG-0007A)",15240,Set,0.0000000,1.0000000
216646,WIM0048028,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 225MM (150-LG-0012A)",15241,Set,0.0000000,1.0000000
216647,WIM0048029,"FLOAT & GASKET MATERIAL : TITANIUM / 347SS/GRAP./347SS, C TYPE, 25SQMN SIZE ø48.6 X 225MM (150-LG-0073)",15242,Set,0.0000000,1.0000000
216648,WIM0048030,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (150-LG-0024A)",15243,Set,0.0000000,1.0000000
216649,WIM0048031,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (150-LG-0024B)",15244,Set,0.0000000,1.0000000
216650,WIM0048032,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (150-LG-0027A)",15245,Set,0.0000000,1.0000000
216651,WIM0048033,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (150-LG-0029)",15246,Set,0.0000000,1.0000000
216652,WIM0048034,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS/C.S, C TYPE, 25SQMN SIZE ø48.6 X 275MM (150-LG-0067A)",15247,Set,0.0000000,1.0000000
216653,WIM0048035,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 400MM (150-LG-0085)",15248,Set,0.0000000,1.0000000
216654,WIM0048036,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 400MM (150-LG-0092)",15249,Set,0.0000000,1.0000000
216655,WIM0048037,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (150-LG-0110)",15250,Set,0.0000000,1.0000000
216656,WIM0048038,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 400MM (160-LG-0004)",15251,Set,0.0000000,1.0000000
216657,WIM0048039,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (160-LG-0001)",15252,Set,0.0000000,1.0000000
216658,WIM0048040,"FLOAT & GASKET MATERIAL : TITANIUM / 316LSS/GRAP./316LSS, C TYPE, 25SQMN SIZE ø48.6 X 350MM (160-LG-0003)",15253,Set,0.0000000,1.0000000
216659,WIM0048041,"FLOAT & GASKET MATERIAL : STAINLESS STEEL(316LSS) / 316LSS/GRAP./C.S/C.S, C TYPE, 25SQMN SIZE ø48.6 X 350MM (173-LG-0001)",15254,Set,0.0000000,1.0000000
216660,WIM0048042,"MAGNETIC TYPE LEVEL GAUGE MATERIAL : STAINLESS STEEL (A312TP316L / TITANIUM) SIZE (2 X 3000MM), RATING (600#), C TYPE, 25SQMN (120-LG-1102)",15255,Set,0.0000000,1.0000000
216661,WIM0048043,"MAGNETIC TYPE LEVEL GAUGE MATERIAL : STAINLESS STEEL (A312TP316L / TITANIUM) SIZE (2 X 3000MM), RATING (300#), C TYPE, 25SQMN (130-LG-0001A)",15256,Set,0.0000000,1.0000000
216662,WIM0048044,"FULL BORE BALL VALVE FOR VENT/DRAIN (SPARE) MATERIAL : STAINLESS STEEL (A182F316L/316SS+METAL) SIZE (3/4), RATING (800#), C TYPE, 25SQMN",15257,Each,0.0000000,28.0000000
216663,WIM0048045,"FULL BORE BALL VALVE FOR VENT/DRAIN (SPARE) MATERIAL : STAINLESS STEEL (A182F316L/316SS+RTFE) SIZE (3/4), RATING (800#), C TYPE, 25SQMN",15258,Each,0.0000000,3.0000000
216664,WIM0048046,DISPLAY SUB-ASSEMBLY FOR 1700/2700 : DISP1700,15259,Each,0.0000000,1.0000000
216665,WIM0048047,ENHANCED CORE PROCESSOR ASSEMBLY: ENHCPASSY,15260,Each,0.0000000,0.0000000
216666,WIM0048048,SPECIAL TOOLS : PLK9UEF,15261,Each,0.0000000,1.0000000
216667,WIM0048049,"ORIFICE PLATE: ALLOY STEEL (MONEL(N04400)), SIZE (4""), RATING (300#), C TYPE, 25SQMM (171-FE-0006) (S. 1205/ 1 OF 1)",15262,Each,0.0000000,1.0000000
216668,WIM0048050,"ORIFICE PLATE: ALLOY STEEL (MONEL(N04400)), SIZE (4""), RATING (300#), C TYPE, 25SQMM (171-FE-0014) (S. 1205/ 1 OF 1)",15263,Each,0.0000000,1.0000000
216669,WIM0048051,"ORIFICE PLATE: STAINLESS STEEL (316LSS), SIZE (12""), RATING (300#), C TYPE, 25SQMM (171-FE-0017) (S. 1205/ 1 OF 1)",15264,Each,0.0000000,1.0000000
216670,WIM0048052,"ORIFICE PLATE: STAINLESS STEEL (316LSS), SIZE (12""), RATING (300#), C TYPE, 25SQMM (171-FE-0018) (S. 1205/ 1 OF 1)",15265,Each,0.0000000,1.0000000
216671,WIM0048053,"ORIFICE PLATE: STAINLESS STEEL (316LSS), SIZE (10""), RATING (300#), C TYPE, 25SQMM (174-FE-0011) (S. 1205/ 1 OF 1)",15266,Each,0.0000000,1.0000000
216672,WIM0048054,TEMPERATURE GAUGE : T191 WITH THERMOWELL : A6230 (SPARE),15267,Each,0.0000000,11.0000000
216673,WIM0048055,SKIN THERMOCOUPLE FOR 150-TE/TT-0016A (S.1254 - 1 OF 1),15268,Each,0.0000000,1.0000000
216674,WIM0048056,M25 TO 2XM20 CABLE TEE FOR 150-PC-002A/B (S.1254 - 1 OF 1),15269,Each,0.0000000,2.0000000
216675,WIM0048057,M25 TO 2XM20 CABLE TEE FOR 172-PC-005A/B/C (S.1254 - 1 OF 1),15270,Each,0.0000000,3.0000000
216676,WIM0048058,TEMP. GAUGE; 130-TG-1406 FOR 130-CC-114 C4210-11-01 (S.369-1 OF 1),15271,Each,0.0000000,1.0000000
216677,WIM0048059,TEMP. GAUGE; 130-TG-1407 FOR 130-CC-114 C4210-12-01 (S.369-1 OF 1),15272,Each,0.0000000,1.0000000
216678,WIM0048060,TEMP. GAUGE; 130-TG-1408 FOR 130-CC-114 C4210-13-01 (S.369-1 OF 1),15273,Each,0.0000000,1.0000000
216679,WIM0048061,TEMP. GAUGE; 130-TG-1410 FOR 130-CC-114 C4210-14-01 (S.369-1 OF 1),15274,Each,0.0000000,1.0000000
216680,WIM0048062,TEMP. GAUGE; 130-TG-1412 FOR 130-CC-114 C4210-15-01 (S.369-1 OF 1),15275,Each,0.0000000,1.0000000
216681,WIM0048063,HAND HYDRAULIC TABLE TRUCK (1TNR060100315R1),15276,Each,0.0000000,0.0000000
216682,WIM0048064,LIFT TRUCK,15277,Each,0.0000000,0.0000000
216683,WIM0048065,PT TRUCK,15278,Each,0.0000000,2.0000000
216684,WIM0048066,Gas Cylinder (N2 : 99.999% : 20 EA) (S.1237-1 OF 11),15279,Set,0.0000000,9.0000000
216685,WIM0048067,"Gas Cylinder (N2 : 99.999% : 16 EA, N2 : 99.9999% : 6 EA)(S.1237-3 OF 11)",15280,Set,0.0000000,0.0000000
216686,WIM0048068,"Gas Cylinder (CO2 : 12 %mol : 2EA, O2 : 0.4 vol% : 6EA, O2 : 4 vol % : 3EA, CH4 : 1.2 %mol : 2EA, NOx : 120 ppmv / SOx : 30 ppmv / CO : 100 ppmv : 2EA",15281,Set,0.0000000,0.0000000
216687,WIM0048069,Gas Cylinder (O2 : 20 vol % : 20EA) (S.1237-5 OF 11),15282,Set,0.0000000,4.0000000
216688,WIM0048070,LIMIT SWITCH (SAMSON EB 4747) (S.895 / 1OF1),15283,Each,0.0000000,5.0000000
216689,WIM0048071,ATTACHMENT PARTS (SAMSON 3730) (S.895 / 1OF1),15284,Each,0.0000000,5.0000000
216690,WIM0048072,DISPLAY 3300 (ROSEMOUNT) (S.895 / 1OF1),15285,Each,0.0000000,1.0000000
216691,WIM0048073,BUFFER BATTERIES (S. 895/ 1 OF 1),15286,Each,0.0000000,0.0000000
216692,WIM0048074,CABLE LUGS FOR EARTHING (S. 895/ 1 OF 1),15287,Set,0.0000000,1.0000000
216693,WIM0048075,PROGRAMMING CABLES (S. 895/ 1 OF 1),15288,Each,0.0000000,2.0000000
216694,WIM0048076,BENTLY NEVADA SOFTWARE (S. 895/ 1 OF 1),15289,Set,0.0000000,1.0000000
216695,WIM0048077,MEMORY STICK (S. 895/ 1 OF 1),15290,Each,0.0000000,1.0000000
216696,WIM0048078,DIFFERENTIAL PRESSURE GAUGE (S.895 / 1OF1),15291,Each,0.0000000,2.0000000
216697,WIM0048079,"TC Cable,16 AWG(1,3mm2),304 meter 1 roll& 63 meter 1 roll,Total 360 meter",15292,Roll,0.0000000,1.0000000
216698,WIM0048080,PROVING FACILITY (S.890-1 OF 4),15293,Each,0.0000000,1.0000000
216699,WIM0048081,FLAT CAR BRACKET (INCLUDING 40 PCS BOLTS + 40 PCS NUTS) (S.890-1 OF 4),15294,Each,0.0000000,4.0000000
216700,WIM0048082,FLAT CAR TRACTION FRAME (INCLUDING 2 PCS HINGE PIN) (S.890-1 OF 4),15295,Each,0.0000000,1.0000000
216701,WIM0048083,INLET PIPELINE (S.890-1 OF 4),15296,Each,0.0000000,1.0000000
216702,WIM0048084,OUTLET PIPELINE (S.890-1 OF 4),15297,Each,0.0000000,1.0000000
216703,WIM0048085,PTFE GASKET (S.890-1 OF 4),15298,Each,0.0000000,4.0000000
216704,WIM0048086,"THREADED STUD\3/8""×90 (S.890-1 OF 4)",15299,Each,0.0000000,32.0000000
216705,WIM0048087,"OUTER HEXAGON NUT\3/8"" (S.890-1 OF 4)",15300,Each,0.0000000,64.0000000
216706,WIM0048088,"FLAT WASHER\3/8"" (S.890-1 OF 4)",15301,Each,0.0000000,64.0000000
216707,WIM0048089,VALVE CONNECTION (S.890-1 OF 4),15302,Each,0.0000000,2.0000000
216708,WIM0048090,"THREADED STUD\5/8""×110 (S.890-1 OF 4)",15303,Each,0.0000000,16.0000000
216709,WIM0048091,"METAL GASKET \4""-150# RF\316L+GRAPHIT (S.890-1 OF 4)",15304,Each,0.0000000,2.0000000
216710,WIM0048092,"OUTER HEXAGON NUT\5/8"" (S.890-1 OF 4)",15305,Each,0.0000000,32.0000000
216711,WIM0048093,"FLAT WASHER \5/8""\ (S.890-1 OF 4)",15306,Each,0.0000000,32.0000000
216712,WIM0048094,"SPRING WASHER \5/8"" (S.890-1 OF 4)",15307,Each,0.0000000,32.0000000
216713,WIM0048095,"THREADED STUD\3/4""×125 (S.890-1 OF 4)",15308,Each,0.0000000,16.0000000
216714,WIM0048096,"METAL GASKET\6""-150# RF\316L+GRAPHIT (S.890-1 OF 4)",15309,Each,0.0000000,2.0000000
216715,WIM0048097,"OUTER HEXAGON NUT\3/4"" (S.890-1 OF 4)",15310,Each,0.0000000,32.0000000
216716,WIM0048098,"FLAT WASHER 3/4"" (S.890-1 OF 4)",15311,Each,0.0000000,32.0000000
216717,WIM0048099,"SPRING WASHER\3/4"" (S.890-1 OF 4)",15312,Each,0.0000000,32.0000000
216718,WIM0048100,PROVER SKID FITTINGS\44700190\TRANSITION SEALS (S.890-1 OF 4),15313,Each,0.0000000,1.0000000
216719,WIM0048101,PROVER SKID FITTINGS\15102203 (S.890-1 OF 4),15314,Each,0.0000000,1.0000000
216720,WIM0048102,PROVER SKID FITTINGS\44103422 (S.890-1 OF 4),15315,Each,0.0000000,1.0000000
216721,WIM0048103,PROVER SKID FITTINGS\323-1392004 (S.890-1 OF 4),15316,Each,0.0000000,1.0000000
216722,WIM0048104,PROVER SKID FITTINGS\PR15-0021 PROVER-IT (S.890-1 OF 4),15317,Each,0.0000000,1.0000000
216723,WIM0048105,PROVER SKID FITTINGS\16101474 (S.890-1 OF 4),15318,Each,0.0000000,1.0000000
216724,WIM0048106,PROVER SKID FITTINGS\16101478 (S.890-1 OF 4),15319,Each,0.0000000,1.0000000
216725,WIM0048107,PROVER SKID FITTINGS\44105604 (S.890-1 OF 4),15320,Each,0.0000000,1.0000000
216726,WIM0048108,PROVER SKID FITTINGS\44105599 (S.890-1 OF 4),15321,Each,0.0000000,1.0000000
216727,WIM0048109,PROVER SKID FITTINGS\44107148 (S.890-1 OF 4),15322,Each,0.0000000,1.0000000
216728,WIM0048110,PROVER SKID FITTINGS\44104347 (S.890-1 OF 4),15323,Each,0.0000000,4.0000000
216729,WIM0048111,PROVER SKID FITTINGS\44104346 (S.890-1 OF 4),15324,Each,0.0000000,1.0000000
216730,WIM0048112,PROVER SKID FITTINGS\44104344 (S.890-1 OF 4),15325,Each,0.0000000,1.0000000
216731,WIM0048113,PROVER SKID FITTINGS\44107138 (S.890-1 OF 4),15326,Each,0.0000000,1.0000000
216732,WIM0048114,PROVER SKID FITTINGS\44107202 (S.890-1 OF 4),15327,Each,0.0000000,2.0000000
216733,WIM0048115,PROVER SKID FITTINGS\44107141 (S.890-1 OF 4),15328,Each,0.0000000,2.0000000
216734,WIM0048116,COLLECTING LIQUIDS CAR (S.890-2 OF 4),15329,Each,0.0000000,1.0000000
216735,WIM0048117,COMPOSITE HOSEDN100-10M (S.890-2 OF 4),15330,Each,0.0000000,4.0000000
216736,WIM0048118,METAL HOSE DN25-15M (S.890-2 OF 4),15331,Each,0.0000000,2.0000000
216737,WIM0048119,METAL HOSEDN25-6M (S.890-2 OF 4),15332,Each,0.0000000,2.0000000
216738,WIM0048120,METAL HOSEDN25-1M (S.890-2 OF 4),15333,Each,0.0000000,1.0000000
216739,WIM0048121,EXPLOSION-PROOFSOCKET(INCLUDE BOLT M6X20 4PCS+NUT M6   4PCS+  WASHER6  8PCS) (S.890-3 OF 4),15334,Each,0.0000000,35.0000000
216740,WIM0048122,"MALE CONNECTOR 1/2"" x 1/2 NPT NACE MR0103",15335,Each,0.0000000,243.0000000
216741,WIM0048123,"REDUCING UNION 1/2"" x 3/8"" NACE MR0103",15336,Each,0.0000000,353.0000000
216742,WIM0048124,"SMLS Tube 3/8""OD,304SS(Steam Tracer) 6M ",15337,Metre,0.0000000,1408.0000000
216743,WIM0048125,"Male Connector 1/2""OD,MNPT, 316S(NACE)",15338,Each,0.0000000,77.0000000
216744,WIM0048126,"TUBE UNION, 3/8"" OD, 316 SS(NACE)",15339,Each,0.0000000,284.0000000
216745,WIM0048127,"STEAM HEATER For Enclosure BoxStainless Steel 316 Seamless Tube with Coil OD3/8"" x T0.035” ",15340,Each,0.0000000,142.0000000
216746,WIM0048128,"BULKHEAD UNION, 3/8"" OD, 316 SS ASTM A182 TP316, W/ NUT & DOUBLE FERRULES",15341,Each,0.0000000,353.0000000
216747,WIM0048129,"FLANGE(3""-SCL-A2AS-30235-77-EW): VIBRATION SWITCH (S.L097-1  OF 2)",15342,Each,0.0000000,6.0000000
216748,WIM0048130,FLOW SWITCH / OSD MATERIALS FOR COOLING TOWER (S.1041-1 OF 1),15343,Each,0.0000000,7.0000000
216749,WIM0048131,PRESSURE GAUGE : P257 (120-PG-2158) (S.1255-1 OF 1),15344,Each,0.0000000,0.0000000
216750,WIM0048132,PRESSURE GAUGE : P257 (135-PG-0041) (S.1255-1 OF 1),15345,Each,0.0000000,0.0000000
216751,WIM0048133,PRESSURE GAUGE : P257 (140-PG-0031) (S.1255-1 OF 1),15346,Each,0.0000000,1.0000000
216752,WIM0048134,PRESSURE GAUGE : P257 (140-PG-0044) (S.1255-1 OF 1),15347,Each,0.0000000,0.0000000
216753,WIM0048135,PRESSURE GAUGE : P257 (150-PG-0152) (S.1255-1 OF 1),15348,Each,0.0000000,1.0000000
216754,WIM0048136,PRESSURE GAUGE : P257 (150-PG-0161) (S.1255-1 OF 1),15349,Each,0.0000000,1.0000000
216755,WIM0048137,PRESSURE GAUGE : P257 (150-PG-0204) (S.1255-1 OF 1),15350,Each,0.0000000,1.0000000
216756,WIM0048138,PRESSURE GAUGE : P257 (160-PG-0025) (S.1255-1 OF 1),15351,Each,0.0000000,1.0000000
216757,WIM0048139,PRESSURE GAUGE : P257 (160-PG-0043) (S.1255-1 OF 1),15352,Each,0.0000000,1.0000000
216758,WIM0048140,PRESSURE GAUGE : P257 (160-PG-0047) (S.1255-1 OF 1),15353,Each,0.0000000,1.0000000
216759,WIM0048141,PRESSURE GAUGE : P257 (160-PG-0056) (S.1255-1 OF 1),15354,Each,0.0000000,0.0000000
216760,WIM0048142,PRESSURE GAUGE : P257 (160-PG-0066) (S.1255-1 OF 1),15355,Each,0.0000000,0.0000000
216761,WIM0048143,PRESSURE GAUGE : P257 (160-PG-0951) (S.1255-1 OF 1),15356,Each,0.0000000,1.0000000
216762,WIM0048144,PRESSURE GAUGE : P257 (160-PG-0962) (S.1255-1 OF 1),15357,Each,0.0000000,0.0000000
216763,WIM0048145,PRESSURE GAUGE : P257 (171-PG-0003) (S.1255-1 OF 1),15358,Each,0.0000000,1.0000000
