Requisition ID,Requisition Number,Suggested Supplier Contact ID,Delivery Location,Requisition Description,Requisitioned By Contact ID,Required By Date Time,Work Order ID,Account Code ID,Comment,User Defined Text Box,User Defined Date Time,Requisition User Defined1ID,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Raised Date Time,Is From Replenish Stock,Approval Path ID
397,635,1448,Uzbekistan GTL,In order to maintain the continuous operation of the 110-VC-121/221AB Adsorbers of Unit-10 ,1973,28/07/2023 10:15:39 AM,,18050,,,,,1973,19/07/2023 10:15:39 AM,1913,21/07/2023 8:34:27 AM,19/07/2023 10:15:39 AM,,53
398,636,,,,1964,26/07/2023 12:00:00 AM,53792,10,Please assign valid Account code,,,,1964,19/07/2023 10:46:06 AM,1906,19/07/2023 11:01:41 AM,19/07/2023 10:46:06 AM,,
399,637,1448,Uzbekistan GTL Tashkent,"In order to accept, register, process incoming correspondence and orders from higher departments and organisations through ""Edo.ijro.uz""",1957,20/07/2023 9:53:43 AM,,18128,,,,,1957,20/07/2023 9:53:43 AM,1913,24/07/2023 5:57:40 PM,20/07/2023 9:53:43 AM,,67
400,639,1448,At contractor`s office,In order to properly follow the safety rules during maintenance and repair of explosion-proof equipments,1902,20/07/2023 11:35:38 AM,,18075,,Trainig course,,,1902,20/07/2023 11:35:38 AM,1913,31/07/2023 1:03:02 PM,20/07/2023 11:35:38 AM,,60
401,640,1448,Uzbekistan GTL plant,Double door cupboard and Cloth for Repair work. ,689,31/08/2023 2:23:44 PM,,10,,Double door cupboard and Cloth for Repair work. ,,,689,20/07/2023 2:23:44 PM,1913,31/07/2023 1:06:38 PM,20/07/2023 2:23:44 PM,,53
402,642,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (ЗАДНИЕ шины для автопогрузчиков 5 тонн),1921,27/07/2023 4:13:51 PM,,18061,Автошины (ЗАДНИЕ шины для автопогрузчиков 5 тонн),,,,1921,20/07/2023 4:13:51 PM,1953,28/07/2023 2:33:46 PM,20/07/2023 4:13:51 PM,,51
403,643,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (ПЕРЕДНИЕ шины для автопогрузчиков 5 тонн) ,1921,27/07/2023 4:20:18 PM,,18061,Автошины (ПЕРЕДНИЕ шины для автопогрузчиков 5 тонн) ,,,,1921,20/07/2023 4:20:18 PM,1953,28/07/2023 2:33:39 PM,20/07/2023 4:20:18 PM,,51
404,644,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (Для полуприцепа),1921,31/07/2023 4:24:00 PM,,18061,Автошины (Для полуприцепа),,,,1921,20/07/2023 4:24:00 PM,1913,31/07/2023 12:59:44 PM,20/07/2023 4:24:00 PM,,51
405,645,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (Для автобусов),1921,31/07/2023 4:28:07 PM,,18061,Автошины (Для автобусов),,,,1921,20/07/2023 4:28:07 PM,1913,31/07/2023 12:59:25 PM,20/07/2023 4:28:07 PM,,51
406,646,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (Для грузовых автомобилей),1921,31/07/2023 4:32:11 PM,,18061,Автошины (Для грузовых автомобилей),,,,1921,20/07/2023 4:32:11 PM,1953,28/07/2023 2:33:17 PM,20/07/2023 4:32:11 PM,,51
407,647,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (Для легковых автомобилей) 225/55-R17,1921,31/07/2023 4:35:33 PM,,18061,Автошины (Для легковых автомобилей) 225/55-R17,,,,1921,20/07/2023 4:35:33 PM,1913,31/07/2023 12:59:14 PM,20/07/2023 4:35:33 PM,,51
408,648,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины (Для легковых автомобилей) 205/65-R15,1921,31/07/2023 4:41:55 PM,,18061,Автошины (Для легковых автомобилей) 205/65-R15,,,,1921,20/07/2023 4:41:55 PM,1913,31/07/2023 12:58:51 PM,20/07/2023 4:41:55 PM,,51
409,649,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,21/08/2023 4:51:33 PM,,18047,,,,,1891,20/07/2023 4:51:33 PM,1913,24/07/2023 12:12:47 PM,20/07/2023 4:51:33 PM,,60
410,650,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,21/08/2023 5:01:59 PM,,18047,,,,,1891,20/07/2023 5:01:59 PM,1687,22/07/2023 10:11:13 AM,20/07/2023 5:01:59 PM,,60
411,651,1448,Uzbekistan GTL LLC,Signing a contract with the Agrochemical Analysis Center of Kashkadarya Region to conduct an agrochemical analysis of the soil of 50 hectares and obtain the conclusion,695,20/07/2023 5:05:22 PM,,18120,,,26/07/2023 12:00:00 AM,,695,20/07/2023 5:05:22 PM,1913,31/07/2023 1:04:01 PM,20/07/2023 5:05:22 PM,,71
412,652,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,21/08/2023 5:11:13 PM,,18047,,,,,1891,20/07/2023 5:11:13 PM,1891,20/07/2023 5:21:35 PM,20/07/2023 5:11:13 PM,,60
413,653,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,21/08/2023 5:18:41 PM,,18047,,,,,1891,20/07/2023 5:18:41 PM,1891,20/07/2023 5:21:21 PM,20/07/2023 5:18:41 PM,,60
414,654,1448,завод UzGTL,Прием специальных письменных писем (посылок) в UzGTL и доставка их в города Узбекистана и стран СНГ,1962,21/07/2023 11:09:27 AM,,18178,,,,,1962,21/07/2023 11:09:27 AM,1913,31/07/2023 1:04:27 PM,21/07/2023 11:09:27 AM,,30
415,655,1448,At contractor`s office,"Trainig courses at the Academy of Public Administration under the President of the Republic of Uzbekistan, Higher School of Business and Entrepreneurship, Institute for the Study of Youth Problems and Training of Prospective Personnel",1902,21/07/2023 3:29:43 PM,,18075,"Improving of Staff qualifications, management skills, public speaking skills",,,,1902,21/07/2023 3:29:43 PM,1913,21/07/2023 5:01:35 PM,21/07/2023 3:29:43 PM,,38
416,656,1448,Uzbekistan GTL,Заявка для заключения договору по услугам озеленения,1889,31/07/2023 1:51:02 PM,,18178,,,,,1889,24/07/2023 1:51:02 PM,1913,24/07/2023 5:36:20 PM,24/07/2023 1:51:02 PM,,39
417,657,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автобус количеством 1(один) шт.  Согласно Приложению №1 к техническому заданию.,1921,31/07/2023 5:14:52 PM,,18061,Товар должен быть произведен не ранее 2023 года. Товар должен быть новым ранее не использованный.,,,,1921,24/07/2023 5:14:52 PM,1953,28/07/2023 2:32:38 PM,24/07/2023 5:14:52 PM,,51
418,661,1448,Карши,размещение гостей компании в г.Карши,1955,25/07/2023 12:20:10 PM,,18178,,,,,1955,25/07/2023 12:20:10 PM,1955,25/07/2023 12:23:01 PM,25/07/2023 12:20:10 PM,,39
419,664,1448,Online courses,"Training in labor protection courses will be organized online, and it is planned to train employees of the HSE department",1902,26/07/2023 11:00:16 AM,,18075,Обучение на курсах по охране труда,Training course for labor protection,,,1902,26/07/2023 11:00:16 AM,1902,7/08/2023 9:12:19 AM,26/07/2023 11:00:16 AM,,71
420,663,1448,"""Uzbekistan GTL"" plant",To ensure without interruption work of Uzbekistan GTL  LLC ,1920,26/07/2023 10:15:36 AM,,18083,,,26/07/2023 12:00:00 AM,,1920,26/07/2023 10:15:36 AM,1913,31/07/2023 12:58:33 PM,26/07/2023 10:15:36 AM,,52
421,665,1448,Tashkent region,Providing certificate of origins for synthtetic diesel that is going to be exported from GTL Chinaz terminal,1962,26/07/2023 5:14:01 PM,,18089,,,,,1962,26/07/2023 5:14:01 PM,1913,31/07/2023 12:57:34 PM,26/07/2023 5:14:01 PM,,63
422,666,1448,Uzbekistan GTL plant,Gaskets (Sealing Materials),689,28/08/2023 3:19:18 PM,,18050,,,,,689,27/07/2023 3:19:18 PM,1913,31/07/2023 12:56:59 PM,27/07/2023 3:19:18 PM,,53
423,667,1448,Uzbekistan GTL Plant,Safe handling of acid is provided and direct exposure is prevented.,1923,27/09/2023 4:50:07 PM,,18043,according to the № UZGTL-TD-OPS-MOC-74-0-22001-01,,1/10/2023 12:00:00 AM,,1923,27/07/2023 4:50:07 PM,1913,10/08/2023 4:44:58 PM,27/07/2023 4:50:07 PM,,50
424,669,1448,Uzbekistan GTL Plant,Safe handling of acid is provided and direct exposure is prevented.,1923,27/09/2023 5:19:11 PM,,18043,according to the № UZGTL-TD-OPS-MOC-74-0-22001-01,,1/10/2023 12:00:00 AM,,1923,27/07/2023 5:19:11 PM,1913,10/08/2023 4:44:36 PM,27/07/2023 5:19:11 PM,,50
425,670,1448,,,1903,4/08/2023 10:38:41 AM,,18191,,,,,1903,28/07/2023 10:38:41 AM,1913,28/07/2023 4:45:36 PM,28/07/2023 10:38:41 AM,,70
426,671,1448,Uzbekistan GTL Plant,Sulfat kislota vagoniga texnik xizmat ko'rsatish,691,1/08/2023 11:56:56 AM,,18089,"Iltimos byudjetga asosan, harajatga tegishli klassifikator kodini (Account Code) tanlang ",,,,691,28/07/2023 11:56:56 AM,691,22/09/2023 9:52:15 AM,28/07/2023 11:56:56 AM,,41
427,676,1448,Uzbekistan GTL plant,Корхона норматив базасини янгилаш мақсадида ,839,14/08/2023 5:04:07 PM,,18187,"Iltimos, Quyidagi xarajat uchun, Bo'lim byudjetida nazarda tutilgan klassifikator kodini tanlang",,,,839,31/07/2023 5:04:07 PM,1906,1/08/2023 9:25:32 AM,31/07/2023 5:04:07 PM,,62
428,677,,,,839,1/08/2023 9:54:34 AM,,,,,,,839,1/08/2023 9:54:34 AM,839,1/08/2023 9:54:46 AM,1/08/2023 9:54:34 AM,,
429,678,1448,Uzbekistan GTL plant,Корхона норматив базасини янгилаш мақсадида ,839,14/08/2023 10:02:31 AM,,18171,,,14/08/2023 12:00:00 AM,,839,1/08/2023 10:02:31 AM,1913,4/08/2023 8:34:35 AM,1/08/2023 10:02:31 AM,,62
430,681,1448,Uzbekistan GTL plant,"Refractory materials to repair defects which may be found during inspection of Fired Heaters, Fired Superheater, Reformer and LTFT reactor during Turnaround.",616,1/11/2023 12:00:00 AM,,18057,,,,,616,1/08/2023 3:02:57 PM,1913,7/08/2023 5:50:58 PM,1/08/2023 3:02:57 PM,,56
431,683,1448,Uzbekistan GTL plant,Paint for repainting works(TAR-2023),1884,15/11/2023 12:00:00 AM,,18050,,,,,1884,1/08/2023 5:04:57 PM,1913,4/08/2023 8:33:58 AM,1/08/2023 5:04:57 PM,,56
432,682,1448,Uzbekistan GTL plant,Gaskets for use in case of damages during repair works and inspections during Turnaround execution.,616,1/11/2023 4:51:33 PM,,18057,,,,,616,1/08/2023 4:51:33 PM,1913,7/08/2023 5:50:20 PM,1/08/2023 4:51:33 PM,,56
433,685,1448,"""Uzbekistan GTL"" LLC (Online course)","Training course for ""Installation and operation of solar photoelectric plants and water heating collectors"". The course should be provided online. ",1902,2/08/2023 9:17:21 AM,,18075,"Учебный курс по ""Установки и эксплуатации солнечных фотоэлектрических установок и водонагревательных коллекторов"".",,,,1902,2/08/2023 9:17:21 AM,1906,3/08/2023 9:25:57 AM,2/08/2023 9:17:21 AM,,38
434,684,1448,Uzbekistan GTL plant,Explosion Proof Fan,1678,2/11/2023 8:35:52 AM,,18057,,,,,1678,2/08/2023 8:35:52 AM,1913,8/08/2023 4:35:27 PM,2/08/2023 8:35:52 AM,,56
435,686,1448,Uzbekiston GTL plant,"to ensure continuous operation of the motors ( 110-PC-101A-M01,  110-PC-101B-M01, 110-PC-201B-M01, 110-PC-131A-M01, 110-PC-231A-M01, 110-PC-231B-M01, 110-PC-132A-M01, 110-PC-232A-M01, 110-PC-232B-M01, 110-XP-110-CS-01B-M01)",1137,2/08/2023 2:28:55 PM,,18047,,,,,1137,2/08/2023 2:28:55 PM,1913,7/08/2023 5:49:50 PM,2/08/2023 2:28:55 PM,,53
436,688,1448,"""Uzbekistan GTL"" LLC","Training course on ""Safe working at height"". The course must be conducted at the factory site",1902,2/08/2023 3:43:16 PM,,18075,"Учебный курс по ""Безопасная организация работы на высоте""",,,,1902,2/08/2023 3:43:16 PM,1913,21/08/2023 5:15:47 PM,2/08/2023 3:43:16 PM,,38
437,691,1448,Uzbekistan GTL plant,Spacer and Gate valve for Unit-20 Train-2 BFW line,1661,2/08/2023 4:34:27 PM,,18050,,,31/08/2023 12:00:00 AM,,1461,2/08/2023 4:34:27 PM,1913,10/08/2023 11:55:09 AM,2/08/2023 4:34:27 PM,,53
438,692,1448,Uzbekistan GTL plants,For an annual metrological inspection,1179,2/08/2023 4:39:24 PM,,18047,,,,,1179,2/08/2023 4:39:24 PM,1913,10/08/2023 4:35:21 PM,2/08/2023 4:39:24 PM,,53
439,695,,,,1902,3/08/2023 12:08:06 PM,59894,18191,Xaridlarni tegishli bo'lim tomondan va tegishli byudjet xarajati klassifikatori kodi bilan chiqaring,,,,1902,3/08/2023 12:08:06 PM,1906,3/08/2023 12:09:40 PM,3/08/2023 12:08:06 PM,,
440,697,,,,1460,3/08/2023 4:43:56 PM,,,,,,,1460,3/08/2023 4:43:56 PM,1460,3/08/2023 4:40:58 PM,3/08/2023 4:43:56 PM,,
441,698,1448,Uzbekistan GTL,LOX-120 Oil for LOX pumps,1661,3/08/2023 4:45:40 PM,,10,In order to perform PM activities ,,3/08/2023 12:00:00 AM,,1661,3/08/2023 4:45:40 PM,1913,10/08/2023 12:20:26 PM,3/08/2023 4:45:40 PM,,53
442,700,,,,1203,4/08/2023 11:15:47 AM,,,,,,,1203,4/08/2023 11:15:47 AM,1203,4/08/2023 11:16:00 AM,4/08/2023 11:15:47 AM,,
443,706,,,,1582,4/08/2023 2:14:49 PM,,,,,,,1582,4/08/2023 2:14:49 PM,1582,4/08/2023 2:15:36 PM,4/08/2023 2:14:49 PM,,
444,707,1448,Uzbekistan GTL plant SGU,Yaroqsiz holga kelgan o`lchash asboblari o’rniga yangi o`lchash asboblari xarid qilish,1480,4/08/2023 2:22:11 PM,,18043,,,4/09/2023 12:00:00 AM,,1480,4/08/2023 2:22:11 PM,1916,27/09/2023 10:21:31 AM,4/08/2023 2:22:11 PM,,53
445,719,,,,735,4/08/2023 3:48:17 PM,,,,,,,735,4/08/2023 3:48:17 PM,735,4/08/2023 3:48:32 PM,4/08/2023 3:48:17 PM,,
446,711,1448,Uzbekistan GTL plant,Miscellaneous materials to repair defects which may be found during inspection of ATR&WHB and Reformer during Turnaround.,616,15/11/2023 2:36:53 PM,,18057,,,,,616,4/08/2023 2:36:53 PM,1913,5/09/2023 12:13:47 PM,4/08/2023 2:36:53 PM,,56
447,722,,,,1460,4/08/2023 4:42:56 PM,,,,,,,1460,4/08/2023 4:42:56 PM,1460,4/08/2023 4:40:03 PM,4/08/2023 4:42:56 PM,,
448,715,1448,Uzbekistan GTL plant,Filtr element for equipment,1884,4/08/2023 3:05:17 PM,,18050,,,,,1884,4/08/2023 3:05:17 PM,1913,7/08/2023 5:49:03 PM,4/08/2023 3:05:17 PM,,56
449,723,1448,Uzbekistan GTL plant,Piping materials to repair defects which may be found during inspection of static equipment and analyzers during Turnaround.,616,15/11/2023 8:49:09 AM,,18057,,,,,616,5/08/2023 8:49:09 AM,1913,7/08/2023 5:48:15 PM,5/08/2023 8:49:09 AM,,56
450,725,1448,Uzbekistan GTL Plant ,Engagement of the outsourcing service company to carry out the thermography inspection of Equipments,1582,7/09/2023 10:20:07 AM,,18039,,,,,1582,7/08/2023 10:20:07 AM,1913,10/08/2023 12:19:42 PM,7/08/2023 10:20:07 AM,,59
451,734,,,,1,8/08/2023 9:29:04 AM,,,,,,,1,8/08/2023 9:29:04 AM,1,8/08/2023 9:29:07 AM,8/08/2023 9:29:04 AM,,
452,735,,,,1,8/08/2023 9:33:12 AM,,,,,,,1,8/08/2023 9:33:12 AM,1,8/08/2023 9:33:19 AM,8/08/2023 9:33:12 AM,,
453,737,,,,1920,8/08/2023 9:46:05 AM,60636,18188,size 50 / Xato yuz bergan,,,,1920,8/08/2023 9:46:05 AM,1906,8/08/2023 10:20:33 AM,8/08/2023 9:46:05 AM,,
454,738,1448,Ташкентский офис Uzbekistan GTL,приобретение холодильника для Ташкентского офиса ,1955,8/08/2023 9:50:22 AM,,18178,,,,,1955,8/08/2023 9:50:21 AM,1913,10/08/2023 12:19:11 PM,8/08/2023 9:50:22 AM,,39
455,733,,,,1460,8/08/2023 9:24:46 AM,,,,,,,1460,8/08/2023 9:24:46 AM,1460,8/08/2023 9:56:56 AM,8/08/2023 9:24:46 AM,,
456,739,,,,1920,8/08/2023 10:06:14 AM,60639,18188,size 50,,,,1920,8/08/2023 10:06:14 AM,1920,8/08/2023 10:06:55 AM,8/08/2023 10:06:14 AM,,
457,740,,,,1920,8/08/2023 10:07:33 AM,60645,18188,size 50,,,,1920,8/08/2023 10:07:33 AM,1920,8/08/2023 10:07:53 AM,8/08/2023 10:07:33 AM,,
458,741,,,,1920,8/08/2023 10:08:22 AM,60640,18188,size 48,,,,1920,8/08/2023 10:08:22 AM,1920,8/08/2023 10:08:45 AM,8/08/2023 10:08:22 AM,,
459,742,,,,1920,8/08/2023 10:09:16 AM,60647,18188,size 50,,,,1920,8/08/2023 10:09:16 AM,1920,8/08/2023 10:09:38 AM,8/08/2023 10:09:16 AM,,
460,744,1448,,,1889,8/08/2023 10:25:12 AM,,18178,1. Выберите надлежащий код классификатора 2. Данный вид затрат не учитывался в бюджете административного отдела на 2023 год.,,21/08/2023 12:00:00 AM,,1889,8/08/2023 10:25:12 AM,1913,21/09/2023 2:54:39 PM,8/08/2023 10:25:12 AM,,39
461,745,1448,Uzbekistan GTL Plant ,NDE consumables required for all DPT inspections,735,8/09/2023 11:09:59 AM,,18039,"Due to the low amount of DPT comsumables available in stock, PID requested for purchase",,,,735,8/08/2023 11:09:59 AM,1913,4/09/2023 2:24:37 PM,8/08/2023 11:09:59 AM,,59
462,746,1448,GTL Chinaz Terminal,to replace existing lighting lamps at the facilities of GTL Chinaz Terminal.,1891,8/11/2023 12:00:00 AM,,18055,,,,,1891,8/08/2023 11:17:13 AM,1913,4/09/2023 10:43:59 AM,8/08/2023 11:17:13 AM,,60
463,747,,,,1899,8/08/2023 11:35:47 AM,,,50-2шт; 52-3шт; 54-3шт / ,,,,1899,8/08/2023 11:35:47 AM,1906,14/08/2023 9:48:08 AM,8/08/2023 11:35:47 AM,,
464,748,1448,GTL Chinaz Terminal,Solar water heater 200 L,1891,8/11/2023 12:00:00 AM,,18055,,,,,1891,8/08/2023 4:16:43 PM,1913,22/08/2023 5:03:42 PM,8/08/2023 4:16:43 PM,,60
465,749,1448,GTL Chinaz Terminal,to reduce the consumption of electricity from the network for GTL Chinaz Terminal,1891,8/11/2023 12:00:00 AM,,18055,,,,,1891,8/08/2023 4:23:20 PM,1913,4/09/2023 10:30:27 AM,8/08/2023 4:23:20 PM,,60
466,750,1448,Uzbekistan GTL,Required spare parts due to pump failure,1973,8/08/2023 4:51:49 PM,,18045,,,,,1973,8/08/2023 4:51:49 PM,1913,10/08/2023 12:06:29 PM,8/08/2023 4:51:49 PM,,53
467,751,1448,uzbekistan GTL,qayta baholash,1625,31/08/2023 4:54:26 PM,,18190,,,,,1625,8/08/2023 4:54:26 PM,1913,10/08/2023 12:18:49 PM,8/08/2023 4:54:26 PM,,64
468,752,1448,Uzbekistan GTL LLC,Махсус қуёшдан химоя қилувчи кўзойнак Харид килиш,695,8/09/2023 8:10:22 AM,,18064,Бўлимнинг 2023 йилга белгиланган бюджет маблағи қуйидаги харажатга етарлик эмас,,,,695,9/08/2023 8:10:22 AM,1906,9/08/2023 10:23:20 AM,9/08/2023 8:10:22 AM,,71
469,753,1448,Uzbekistan GTL PLant,procurement of the measuring equipment,1203,28/08/2023 10:09:09 AM,,18167,"Process Safety Department didn't provided department budget for 2023 year, Therefore there is no basis for the following requisition ",,,,1203,9/08/2023 10:09:09 AM,1906,9/08/2023 10:46:59 AM,9/08/2023 10:09:09 AM,,62
470,755,1448,,,1903,9/08/2023 10:39:11 AM,,18191,Please assign valid Account Code,,,,1903,9/08/2023 10:39:11 AM,1906,9/08/2023 11:08:20 AM,9/08/2023 10:39:11 AM,,70
471,756,1448,Uzbekistan GTL plant,for measuring tank levels of the intermediate tank system U83,748,9/09/2023 5:03:23 PM,,18169,,,,,748,9/08/2023 5:03:23 PM,1913,18/08/2023 4:41:12 PM,9/08/2023 5:03:23 PM,,49
472,759,,,,689,18/06/2023 9:30:00 AM,62185,,Generated by Activator,,,,689,10/08/2023 2:58:37 PM,689,10/08/2023 2:58:37 PM,10/08/2023 2:58:37 PM,,26
473,761,,"Страховые услуги для ООО ""Uzbekistan GTL""","Обязательное страхование гражданской ответственности за причинение вреда жизни, здоровью и (или) имуществу других лиц и окружающей среде в случае аварии на опасном производственном объекте",2014,25/08/2023 3:44:26 PM,,18196,Закон РУ № ЗРУ-57 от 28.09.2006 г.,Согласно утвержденному техническому заданию,21/08/2023 12:00:00 AM,,2014,10/08/2023 3:44:26 PM,2014,10/08/2023 3:55:50 PM,10/08/2023 3:44:26 PM,,66
474,763,1448,Uzbekistan GTL PLant,Gaskets for use in case of damages during repair works and inspections during Turnaround execution,1674,1/11/2023 4:27:54 PM,,18057,Gaskets for Dec-2023 Outage (accroding to made changes mentioned in Office memo),,,,1674,10/08/2023 4:27:54 PM,1913,11/08/2023 11:57:12 AM,10/08/2023 4:27:54 PM,,56
475,767,1448,Uzbekistan GTL plant,Centering Sleeve and Micrometr for normal operation of ASU,1461,31/08/2023 3:50:22 PM,,18045,,,30/09/2023 12:00:00 AM,,1461,11/08/2023 3:50:22 PM,1913,5/09/2023 12:12:15 PM,11/08/2023 3:50:22 PM,,53
476,768,1448,Uzbekistan GTL Plant,Unit 84 184-TK-002A/B/C kerosen rezervuarlarini artib tozalash,691,21/08/2023 9:22:28 AM,,18178,,,,,691,14/08/2023 9:22:28 AM,1913,4/09/2023 10:29:47 AM,14/08/2023 9:22:28 AM,,41
477,783,1448,Ташкент,"Рации,межсетевой экран, ТВ и проектор для комнаты совещаний.",1903,18/08/2023 1:42:04 PM,,18165,,,,,1903,14/08/2023 1:42:04 PM,1913,28/08/2023 4:20:14 PM,14/08/2023 1:42:04 PM,,70
478,786,1448,Uzbekistan GTL PLant,Precoating paints,1674,27/11/2023 2:13:44 PM,,18057,Made changes as shown in Office Memo,,,,1674,14/08/2023 2:13:44 PM,1913,15/08/2023 11:57:33 AM,14/08/2023 2:13:44 PM,,56
479,788,1448,г. Ташкент,"На проведение работ по проектированию, поставка оборудований и отделочные работы учебного заведения филиала РГУ нефти и газа. ",1685,21/08/2023 3:08:17 PM,,18052,Временно был отозван в связи с нового назначения подтверждающего лицо.,,,,1685,14/08/2023 3:08:17 PM,1913,15/08/2023 11:49:41 AM,14/08/2023 3:08:17 PM,,54
480,790,1448,г. Бухара,"На проведение работ по проектированию, поставка оборудований и отделочные работ учебного заведения Бухарского нефтегазового колледжа.",1685,21/08/2023 3:28:36 PM,,18052,Временно был отозван в связи с нового назначения подтверждающего лицо.,,,,1685,14/08/2023 3:28:36 PM,1913,15/08/2023 11:51:25 AM,14/08/2023 3:28:36 PM,,54
481,789,1448,Uzbekistan GTL,ORD-48/1047-2023 xizmat xatiga asosan UzGTL-PR-0994 ZZ ga qo'shimcha sifatida oil gun sotib olish uchun,1973,14/09/2023 12:00:00 AM,,18050,,,,,1973,14/08/2023 3:15:55 PM,1913,4/09/2023 10:28:32 AM,14/08/2023 3:15:55 PM,,53
482,792,1448,Uzbekistan GTL Plant,Loyiha smeta hujjatlarini ekspertizadan o'tkazish to'g'risida shartnoma,1924,14/08/2023 4:17:47 PM,,18107,Quyidagi harajat turi Biznesni rivovjlantirish bo'limi 2023 yil uchun byudjetda ko'zda tutilmagan,,,,1924,14/08/2023 4:17:47 PM,1923,22/08/2023 2:44:30 PM,14/08/2023 4:17:47 PM,,72
483,795,1448,Ташкентский офис Uzbekistan GTL,Поздравительные открытки ко дню независимости РУЗ,1955,14/08/2023 6:02:16 PM,,18178,,,,,1955,14/08/2023 6:02:16 PM,1913,15/08/2023 11:23:38 AM,14/08/2023 6:02:16 PM,,39
484,796,1448,"Страховые услуги для ООО ""Uzbekistan GTL""","Обязательное страхование гражданской ответственности за причинение вреда жизни, здоровью и (или) имуществу других лиц и окружающей среде в случае аварии на опасном производственном объекте",2014,25/08/2023 7:01:26 PM,,18196,Закон РУ № ЗРУ-57 от 28.09.2006 г.,Согласно утвержденному техническому заданию,18/08/2023 12:00:00 AM,,2014,14/08/2023 7:01:26 PM,2014,14/08/2023 7:10:44 PM,14/08/2023 7:01:26 PM,,
485,797,1448,Uzbekistan GTL Plant,Spare parts for control valves and measuring instruments,1676,16/11/2023 12:00:00 AM,,18057,,,,,1676,15/08/2023 8:31:39 AM,1913,26/09/2023 8:50:27 AM,15/08/2023 8:31:39 AM,,56
486,800,1448,Uzbekistan GTL plant,TOC (Total Organic Carbon) va Moisture analizatorlari uchun kerakli ehtiyot qismlari sotib olish,1641,18/09/2023 9:37:22 AM,,18044,,,,,1641,16/08/2023 9:37:22 AM,1913,22/08/2023 2:50:43 PM,16/08/2023 9:37:22 AM,,53
487,803,1448,Uzbekistan GTL plant,Purchase of Spare parts for Pressure Safety Valves (PSV) (Except Unit 10 equipment) to repair defects which may be found during inspection of Pressure Safety Valves during Turnaround,616,15/11/2023 12:00:00 AM,,18057,,,,,616,16/08/2023 3:51:04 PM,616,12/10/2023 3:22:41 PM,16/08/2023 3:51:04 PM,,56
488,804,1448,Uzbekistan GTL LLC,носилка ва Жонлантириш ва суний нафас бериш мосламаси харид қилиш,695,18/09/2023 12:14:04 PM,,18115,,,,,695,17/08/2023 12:14:04 PM,1913,28/08/2023 5:16:23 PM,17/08/2023 12:14:04 PM,,71
489,806,1448,Uzbekistan GTL plant ,"«Uzbekistan GTL» МЧЖда (1160 киши) ISO 37001:2016 стандарти бўйича сертификатлаштириш ва иккита инспекция аудитини ўтказиш, жорий этилган коррупцияга қарши курашиш ва комплаенс (мувофиқликни) назорат тизими",1906,18/08/2023 3:15:21 PM,,18171,,,21/08/2023 12:00:00 AM,,1906,18/08/2023 3:15:21 PM,1977,18/08/2023 3:38:19 PM,18/08/2023 3:15:21 PM,,66
490,809,1448,Uzbekistan GTL Plant,,639,18/09/2023 11:50:48 AM,,18051,Fill in the description field and assign Expected Purchase Price if possible,,19/08/2023 12:00:00 AM,,639,19/08/2023 11:50:48 AM,1906,21/08/2023 9:31:28 AM,19/08/2023 11:50:48 AM,,
491,810,1448,Uzbekistan GTL Plant,tamirlalsh uchun ,639,18/09/2023 11:59:42 AM,,18051,,,,,639,19/08/2023 11:59:42 AM,1460,22/08/2023 2:56:25 PM,19/08/2023 11:59:42 AM,,53
492,811,1448,Uzbekistan GTL Plant,tamirlalsh uchun ,639,18/09/2023 12:10:33 PM,,18051,"Uch dona bir xil so'rovnomalar chiqarilganligini sababini tushuntiring. ""Description"" qismiga batafsil ma'lumot berib o'ting",,18/09/2023 12:00:00 AM,,639,19/08/2023 12:10:33 PM,1906,21/08/2023 9:34:38 AM,19/08/2023 12:10:33 PM,,53
493,812,1448,Uzbikistan GTL plant,Rechargeable batteries  for  UzGTL plant maintenance,1463,19/09/2023 4:01:42 PM,,18043,"There is no budget allocated for CoFE department within the assigned ""Account Code""",,,,1463,19/08/2023 4:01:42 PM,1463,21/08/2023 4:08:10 PM,19/08/2023 4:01:42 PM,,25
