Work Order Spare ID,Work Order ID,Work Order Spare Description,Estimated Quantity,Estimated Unit Cost,Actual Quantity,UOMID,Work Order Component ID
4165,34516,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",3.0000000,15.3700000,3.0000000,2,20457
4166,34139,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",1.0000000,15.3700000,1.0000000,2,19725
4167,34139,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",40.0000000,8.4624000,40.0000000,,19725
4169,34743,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20462
4170,34743,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20462
4171,34744,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20463
4172,34744,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20463
4173,34745,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20464
4174,34745,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,0.0000000,15,20464
4175,34746,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20465
4176,34746,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20465
4177,34747,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20466
4178,34747,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20466
4179,34748,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20467
4180,34748,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20467
4181,34749,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20468
4182,34750,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20469
4183,34750,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20469
4184,34751,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20470
4185,34751,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20470
4186,34752,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20471
4187,34753,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20472
4188,34753,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20472
4189,34754,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20474
4190,34757,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,1.0000000,15,20476
4191,34757,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20476
4192,34762,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20477
4193,34765,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20480
4194,34765,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20480
4195,34764,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20479
4196,34776,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20482
4197,34776,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20482
4198,34775,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20481
4199,34777,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20483
4200,34778,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20484
4201,34779,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20485
4202,34780,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20486
4203,34781,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20489
4204,34781,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20489
4205,34782,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20490
4206,34783,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20492
4207,34784,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,2.0000000,0.1000000,2.0000000,15,20493
4208,34785,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20494
4209,34785,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20494
4210,34786,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20495
4211,34786,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20495
4212,34787,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20498
4213,34787,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20498
4214,34788,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20500
4215,34788,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20500
4216,34789,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20501
4217,34789,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20501
4218,34790,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20502
4219,34790,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,0.0000000,15,20502
4220,34791,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20504
4221,34791,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20504
4222,34792,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20505
4223,34792,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20505
4224,34793,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20506
4225,34793,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20506
4226,34794,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20507
4227,34794,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20507
4228,34795,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20508
4229,34795,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20508
4230,34796,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20510
4231,34796,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20510
4232,34797,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20511
4233,34797,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20511
4234,34798,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20512
4235,34798,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20512
4236,34799,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20513
4237,34799,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20513
4238,34800,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20514
4239,34800,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20514
4240,34801,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20515
4241,34801,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20515
4242,34802,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20516
4243,34802,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20516
4244,34804,MemKare KL 500 UF,1215.0000000,4.2122000,1215.0000000,17,
4245,34805,ANGLE PROTRACTOR,1.0000000,2210.0000000,1.0000000,2,30522
4246,34737,Гипохлорит натрия,9740.0000000,0.2400000,9740.0000000,17,
4247,32566,Seal ring for butterfly valve,10.0000000,5000.0000000,0.0000000,2,
4248,32566,Spiral wound gasket  butterfly valve,10.0000000,2000.0000000,0.0000000,2,
4249,34803,Hydroklean 995 (Метил сулфид),10000.0000000,6.4689000,10000.0000000,17,
4250,34807,"Полимерная плёнка марки ""У"" ва ""Т""",81.0000000,2.7445000,81.0000000,17,
4251,34807,Тряпка для пола х/б (материал нетканый),1400.0000000,0.4600000,1400.0000000,12,
4254,34811,"Gasket / Прокладка спиральная навитая, графитовый наполнитель, нержавеющая сталь, внешнее кольцо углеродистая сталь, Обруч нержавеющая сталь 316L, (t4.5 xO.D1245 x ID1181), 135-XF-021A/B",1.0000000,312.1928000,0.0000000,2,20560
4255,34811,"Size: 24"" (Size: 600mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",4.0000000,65.2761000,0.0000000,2,20560
4256,34139,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",6.0000000,15.3700000,6.0000000,2,19725
4257,34516,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",48.0000000,8.4624000,48.0000000,,20457
4258,34810,Паронит маслобензостойкий Давление: 10Мпа Температура: 490 С Толщина: 2 мм Размер: 2м х 1.25м/Pressure: 10 Mpa,30.6200000,15.1381000,31.0000000,17,20555
4259,34810,Паронит маслобензостойкий Давление: 10Мпа Температура: 490 СТолщина: 3 мм Размер: 2м х 1.25м/Pressure: 10 Mpa,15.3600000,14.7400000,15.0000000,17,20555
4260,34520,"Stainless steel Tube for steam tracing ASTM A269 TP304 Welded Annealed Tube 3/8"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",8.0000000,7.3543000,8.0000000,12,20564
4261,34815,Bag Filter PTFE (o200x800L) / части фильтров по очистке в сестеме WAX,5.0000000,131.1700000,5.0000000,8,20571
4262,34819,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",20.0000000,13.1623000,20.0000000,8,
4263,34825,Редуктор азотный БАЗО-50-4,1.0000000,26.8000000,1.0000000,2,20582
4264,34827,Oil Mobil DTE 25 Ultra / Масло,5.0000000,4.2437000,5.0000000,20,31090
4265,34862,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",28.0000000,13.1623000,28.0000000,8,20623
4266,34863,FTCATALYST(SOLID) CUSTOM SAC2 - 100 SBC. Tenth Batch,31838.0000000,87.6758000,31838.0000000,17,20624
4268,34875,Himoya niqobi (респиратор) ,100.0000000,0.1197000,100.0000000,2,20672
4269,34139,"Проволока из нержавеющей стали 1,2мм., AISI304",2.0000000,12.1000000,2.0000000,17,19725
4270,34643,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,20679
4271,34354,Наждачная бумага от 0 мм до 20мм,1.0000000,4.7835000,1.0000000,10,19891
4272,34906,Смазка пластичная универсальная WD-40 400 ml,3.0000000,6.7076000,3.0000000,2,22826
4273,34905,Пломба ELDA-1,400.0000000,1.2500000,400.0000000,2,20697
4274,34905,запорно-пломбировочное устройство (пломба) HUMO-1,300.0000000,2.3214000,100.0000000,2,20697
4276,34902,"Аргон газообразный, чистый LAR 5.0",0.5000000,3.5800000,0.0000000,21,20692
4277,34919,FuelAid ULS 537,3800.0000000,7.0000000,3800.0000000,17,20715
4278,34832,Silicon oil,1.0000000,3.0000000,0.0000000,17,
4279,34944,BoilGard IT 31,1000.0000000,1.4324000,1000.0000000,17,
4280,34593,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",30.8000000,3.5900000,30.8000000,21,20388
4282,34731,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",18.6000000,3.5900000,18.6000000,21,20792
4283,34593,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",15.6000000,3.5900000,15.6000000,21,20388
4284,34568,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",15.4000000,3.5900000,15.4000000,21,20794
4286,28443,End Cover TC coated for 130-PC-032,1.0000000,5000.0000000,0.0000000,2,19751
4287,35015,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20805
4288,35015,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20805
4289,35016,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,20806
4290,35016,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,20806
4291,34998,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",8.0000000,19.1000000,8.0000000,2,20808
4292,34807,Перчатки КЩС тип 1 КИТАЙ,16.0000000,1.2763000,16.0000000,15,
4293,34807,Himoya niqobi (респиратор) ,100.0000000,0.1197000,100.0000000,2,
4294,34807,Quloqchin( беруши),100.0000000,0.1834000,100.0000000,15,
4296,34810,Паронит маслобензостойкий Давление: 10Мпа Температура: 490 СТолщина: 3 мм Размер: 2м х 1.25м/Pressure: 10 Mpa,0.3600000,14.7400000,0.3600000,17,20555
4297,35030,FoamSolv AF 90,1000.0000000,5.4280000,1000.0000000,17,
4298,35030,MemKare MK 600,2500.0000000,4.4124000,2500.0000000,17,
4299,34248, 2'' #1500 Perseal Petal Clamp,1.0000000,9091.0000000,0.0000000,8,25073
4300,34737,"Кальций азотнокислый 4-водный технический (нитрат кальция), в мешках",3.0000000,266.7000000,3.0000000,24,
4301,35025,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",5.0000000,8.4624000,0.0000000,,20826
4302,35025,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",1.0000000,15.3700000,0.0000000,2,20826
4303,34820,Малярная  лента Ширина: 75 мм. - Длина намотки: 50 м. ,4.0000000,1.8750000,4.0000000,2,20985
4304,35253,"Глицерин, технический, Температура пл. 17°С, плотность 1,26",1.0000000,1.9571000,1.0000000,5,25222
4305,31178,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",14.0000000,13.1623000,14.0000000,8,16042
4306,34899,"Абразивный отрезной круг Т41 d 125*1,6*22мм",5.0000000,0.6000000,5.0000000,2,20686
4307,34820,"Абразивный отрезной круг Т41 d 125*1,6*22мм",10.0000000,0.6000000,10.0000000,2,20985
4308,35071,"Абразивный отрезной круг Т41 d 125*1,6*22мм",5.0000000,0.6000000,5.0000000,2,21064
4309,35077,Паронит маслобензостойкий Давление: 10Мпа Температура: 490 СТолщина: 3 мм Размер: 2м х 1.25м/Pressure: 10 Mpa,9.6400000,14.7400000,9.6400000,17,31092
4310,35077,Паранит ПМБ 3мм,1.0000000,22.5100000,1.0000000,2,31092
4311,34862,"Спецодежда летный из 100 х/б размеры ,52",1.0000000,13.1623000,1.0000000,8,
4312,34804,Хлорид железа III,4.0000000,183.0000000,0.0000000,24,
4314,35487,Смазка Графитная MOLYKOTE G-N PLUS PASTE по 1KG,1.0000000,96.5000000,1.0000000,2,31093
4315,35071,"Аргон газообразный, чистый LAR 5.0",0.5000000,3.5800000,0.0000000,21,21064
4316,35071,ER70S-3 filler wire,0.2000000,10.0000000,0.0000000,17,21064
4317,35489,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,21270
4318,35490,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",72.0000000,8.4624000,0.0000000,,21279
4319,35490,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",4.0000000,15.3700000,0.0000000,2,21279
4320,35474,Фторопластовая пластина Ф4 (лист) 1х1000х1000 мм,2.3400000,18.8257000,2.3400000,17,22033
4321,27286,Картриджный фильтр,159.0000000,16.0445000,159.0000000,2,25225
4322,34875,Полотно ножовочное,5.0000000,0.3000000,5.0000000,2,
4325,35030,MemKare NX 20,1250.0000000,8.9900000,1250.0000000,17,
4326,35507,BoilGard СТ 128,1000.0000000,2.4017000,1000.0000000,17,21315
4327,35514,330' Lead Acetate Tape,1.0000000,0.0027000,1.0000000,2,21321
4328,35517,BoilGard СТ 128,2000.0000000,2.4017000,2000.0000000,17,
4329,35469,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,25226
4330,34976,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,25227
4331,34875,Полотно противопожарное (кошма),15.0000000,17.1560000,15.0000000,10,
4332,35567,Стержень из фторопласта Ф4 : d-120 L-1000 мм,4.0000000,20.3633000,4.0000000,17,30427
4333,35573,"Gasket / Прокладка, спиральная тяжелая прокладка 316 Нержавеющая сталь, (t4.5 xO.D856 x I.D826)",1.0000000,251.5460000,1.0000000,2,21410
4334,35573,Bag Filter PTFE (o200x800L) / части фильтров по очистке в сестеме WAX,5.0000000,131.1700000,5.0000000,8,21410
4335,35489,"70475101 - Vibrator set type 1 HF, incl, wheights, / Set вибраторов 1 ВЧ ВКЛ Веса",1.0000000,767.0239000,1.0000000,2,21270
4336,35584,Пломба ELDA-1,400.0000000,1.2500000,400.0000000,2,21414
4337,35601,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,4.0000000,2,21429
4339,34803,BoilGard СТ 128,1000.0000000,2.4017000,1000.0000000,17,
4340,35603,запорно-пломбировочное устройство (пломба) HUMO-1,0.0000000,2.3214000,0.0000000,2,
4341,35502,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",15.5000000,3.5900000,15.5000000,21,21431
4342,35605,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,4.0000000,2,21435
4343,35611,Карабин 12мм,72.0000000,1.2118000,72.0000000,2,21447
4344,34737,Гипохлорит натрия,6.9600000,0.2400000,6.9600000,11,
4345,35590,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",5.0000000,13.1623000,5.0000000,8,31094
4346,34804,MemKare KL 500 UF,1215.0000000,4.2122000,1215.0000000,17,
4347,34804,Хлорид железа III,9.5800000,183.0000000,9.5800000,24,
4348,35626,Литол 24,4.0000000,2.8541000,4.0000000,17,21489
4349,35627,FuelAid ULS 537,3800.0000000,7.0000000,5400.0000000,17,21493
4350,35602,"Mechanical seal repair kits / Ремонтныекомплекты для механического уплотнения / B0374092 D0373610 RSP-B 8x6-13A, 12S/BB5",1.0000000,27630.0000000,0.0000000,8,21508
4351,35733,"70475101 - Vibrator set type 1 HF, incl, wheights, / Set вибраторов 1 ВЧ ВКЛ Веса",1.0000000,767.0239000,1.0000000,2,21684
4352,35742,Специальная одежда пиджаки,1.0000000,61.8183000,1.0000000,2,21693
4353,35742,"Спец.обувь мужские для рабочих,ГОСТ 28507-99,UzTR.5-011:2017*",1.0000000,15.9449000,1.0000000,15,21693
4354,35742,перчатки форменные для военнослужащих,1.0000000,10.0000000,1.0000000,15,21693
4355,35007,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,20802
4356,35007,"EniCU электрод (2,4mm)",3.0000000,10.0000000,0.0000000,17,20802
4357,35602,"Mechanical seal repair kits / Ремонтныекомплекты для механического уплотнения/ B0402531 D0397011 TSP 3X3-17, (частинасоса)",1.0000000,17785.0000000,1.0000000,8,21508
4358,35757,"Глицерин, технический, Температура пл. 17°С, плотность 1,26",10.0000000,1.9571000,10.0000000,5,30499
4359,35758,"Абразивный отрезной круг Т41 d 125*1,6*22мм",3.0000000,0.6000000,0.0000000,2,21716
4360,35961,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",12.4000000,3.5900000,12.4000000,21,33138
4362,34867,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,4.0000000,2,21953
4363,35976,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,1.0000000,15,21956
4364,35976,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,1.0000000,15,21956
4365,35975,Зажим для троса (каната) 12мм стальной,21.0000000,0.6525000,21.0000000,2,21955
4366,35976,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,1.0000000,2,21956
4367,35976,Специальная одежда пиджаки,1.0000000,61.8183000,1.0000000,2,21956
4368,35974,pH-контроль. CoolGard AD25,2572.0000000,2.2300000,2572.0000000,17,21954
4369,35974,BoilGard IT 31,2200.0000000,1.4324000,2200.0000000,17,21954
4370,35978,Проволка Обожонная 5,102.0000000,0.9400000,102.0000000,17,21966
4371,35652,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,4.0000000,2,21962
4372,35979,"Male connector, stainless steel 1/2"" ASTM A-276 TP316 NPTF/T W/FL NUT AND DOUBLE FERRULES / Соединение, нержавеющая сталь",4.0000000,10.7896000,4.0000000,2,21968
4373,35979,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",5.0000000,15.3700000,5.0000000,2,21968
4374,35979,"ФУМ-лента 19мм*15м*0,20мм",1.0000000,1.2843000,1.0000000,2,21968
4375,35980,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",6.0000000,15.3700000,6.0000000,2,21970
4376,35980,"Male connector, stainless steel 1/2"" ASTM A-276 TP316 NPTF/T W/FL NUT AND DOUBLE FERRULES / Соединение, нержавеющая сталь",4.0000000,10.7896000,4.0000000,2,21970
4377,35980,"ФУМ-лента 19мм*15м*0,20мм",1.0000000,1.2843000,1.0000000,2,21970
4378,35981,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",4.0000000,15.3700000,4.0000000,2,21977
4379,35981,"Male connector, stainless steel 1/2"" ASTM A-276 TP316 NPTF/T W/FL NUT AND DOUBLE FERRULES / Соединение, нержавеющая сталь",2.0000000,10.7896000,2.0000000,2,21977
4380,35653,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,0.0000000,2,21972
4381,35654,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,0.0000000,2,21980
4382,35731,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,0.0000000,2,21986
4383,35732,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND 24""",4.0000000,19.1000000,0.0000000,2,21996
4384,36023,Охранная силовая тросовая пломба «REC102»,200.0000000,0.4360000,200.0000000,2,22024
4385,31117,Rechargeable battery,10.0000000,58.8800000,0.0000000,2,
4386,28443,M/S repair kit,1.0000000,8450.0000000,1.0000000,2,19751
4387,28443,Casing gasket ID416XOD434X4.5t mm,1.0000000,208.0000000,1.0000000,2,19751
4388,34737,Гипохлорит натрия,11.0800000,0.2400000,11.0800000,11,
4389,36025,"Агрегат электронасос 50PNSM10-10-0,75",1.0000000,0.9400000,1.0000000,2,22028
4390,35474,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",3.0000000,13.1623000,3.0000000,8,22033
4391,35602,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",4.0000000,13.1623000,4.0000000,8,21508
4392,36030,Зажим для троса (каната) 12мм стальной,123.0000000,0.6525000,123.0000000,2,22034
4393,35489,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",4.0000000,13.1623000,4.0000000,8,21270
4394,35512,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",3.0000000,13.1623000,3.0000000,8,22035
4395,35972,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",5.0000000,13.1623000,5.0000000,8,25232
4396,34836,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",5.0000000,13.1623000,5.0000000,8,25229
4397,35748,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",3.0000000,13.1623000,6.0000000,8,25231
4398,34719,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",3.0000000,13.1623000,3.0000000,8,25230
4399,34804,Натрий едкий (сода каустическая),11.8000000,680.9400000,0.0000000,24,
4400,36032,Комбинезон защитный Тайвек,200.0000000,2.8300000,200.0000000,2,22039
4401,36035,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",3.0000000,13.1623000,3.0000000,8,31096
4402,36036,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",4.0000000,13.1623000,4.0000000,8,31097
4403,36039,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,1.0000000,8,31099
